Index,MeanCosineSimilarity
0,0.6997256875038147
1,0.6947821378707886
2,0.6943944096565247
3,0.700097382068634
4,0.695386528968811
5,0.6966935396194458
6,0.6857541799545288
7,0.698351263999939
8,0.7008909583091736
9,0.6957350969314575
10,0.7032697796821594
11,0.6991376280784607
12,0.6920261979103088
13,0.6976494193077087
14,0.6953964233398438
15,0.6981109380722046
16,0.6995410323143005
17,0.696718692779541
18,0.7020693421363831
19,0.691722571849823
20,0.695478081703186
21,0.665866494178772
22,0.7036749720573425
23,0.6944168210029602
24,0.6974372267723083
25,0.6947203278541565
26,0.683355987071991
27,0.694623589515686
28,0.6695188879966736
29,0.6987637281417847
30,0.696148157119751
31,0.6974958777427673
32,0.6999335885047913
33,0.6967186331748962
34,0.698747992515564
35,0.7019447684288025
36,0.6958388090133667
37,0.6989144086837769
38,0.6915494799613953
39,0.6966657042503357
40,0.6934404373168945
41,0.6533018350601196
42,0.700389564037323
43,0.6931816339492798
44,0.6965218186378479
45,0.6982454657554626
46,0.6974623799324036
47,0.6913905143737793
48,0.6970776915550232
49,0.6932617425918579
50,0.6768127083778381
51,0.700559139251709
52,0.6986252665519714
53,0.6969308257102966
54,0.6950932145118713
55,0.6964787840843201
56,0.6997404098510742
57,0.6974700093269348
58,0.7008405923843384
59,0.6960453987121582
60,0.6962637305259705
61,0.6995413303375244
62,0.6938040852546692
63,0.698101282119751
64,0.6635652184486389
65,0.6969609260559082
66,0.6967368125915527
67,0.6995732188224792
68,0.6981375217437744
69,0.6882693767547607
70,0.6959057450294495
71,0.6987634897232056
72,0.6947427988052368
73,0.6991089582443237
74,0.6963204741477966
75,0.6963236331939697
76,0.6981528401374817
77,0.6934932470321655
78,0.6906179785728455
79,0.6968919634819031
80,0.6967974901199341
81,0.6925309300422668
82,0.6981334686279297
83,0.6961818933486938
84,0.6974568367004395
85,0.6981151700019836
86,0.6806800365447998
87,0.692206621170044
88,0.6973961591720581
89,0.6767978072166443
90,0.6963778138160706
91,0.7010231018066406
92,0.6943429708480835
93,0.6993016004562378
94,0.691023588180542
95,0.6982512474060059
96,0.6975252628326416
97,0.7011659145355225
98,0.6963690519332886
99,0.6931923031806946
100,0.6993157863616943
101,0.6617067456245422
102,0.6981737613677979
103,0.6986189484596252
104,0.6975935101509094
105,0.6979806423187256
106,0.6957975625991821
107,0.6956830620765686
108,0.6957025527954102
109,0.6995111107826233
110,0.7001082897186279
111,0.6958914399147034
112,0.6992541551589966
113,0.696417510509491
114,0.6945792436599731
115,0.697391927242279
116,0.6927005648612976
117,0.6967126131057739
118,0.6967793107032776
119,0.7001909613609314
120,0.6963599920272827
121,0.6977249979972839
122,0.6979396343231201
123,0.6987494826316833
124,0.6965274810791016
125,0.7067292928695679
126,0.6975134015083313
127,0.693599283695221
128,0.6650214195251465
129,0.6974033117294312
130,0.6960878968238831
131,0.6904631853103638
132,0.6973588466644287
133,0.6981738209724426
134,0.696794331073761
135,0.6944678425788879
136,0.7036527395248413
137,0.6977893710136414
138,0.7017157077789307
139,0.6963021159172058
140,0.6963873505592346
141,0.6685656309127808
142,0.6947407722473145
143,0.6999347805976868
144,0.6961695551872253
145,0.697001039981842
146,0.7010291814804077
147,0.6941571831703186
148,0.6944097876548767
149,0.6971940994262695
150,0.6978318095207214
151,0.6916185617446899
152,0.694420337677002
153,0.6850499510765076
154,0.6980266571044922
155,0.6941092610359192
156,0.6965292692184448
157,0.6571429967880249
158,0.6973515152931213
159,0.6917639374732971
160,0.6959520578384399
161,0.6988887190818787
162,0.6943498253822327
163,0.696078360080719
164,0.6930885910987854
165,0.6991402506828308
166,0.6975566148757935
167,0.6969234943389893
168,0.7006829977035522
169,0.6948928236961365
170,0.695512056350708
171,0.6968660950660706
172,0.6612922549247742
173,0.6971645951271057
174,0.6978539824485779
175,0.6957364082336426
176,0.6764844059944153
177,0.6975520849227905
178,0.6982930302619934
179,0.692984402179718
180,0.6893472075462341
181,0.6984872221946716
182,0.6984320878982544
183,0.6981354355812073
184,0.7001731395721436
185,0.6972724795341492
186,0.6939453482627869
187,0.6774324178695679
188,0.697913646697998
189,0.6949187517166138
190,0.7009572982788086
191,0.703542947769165
192,0.6936652064323425
193,0.6958985328674316
194,0.6921248435974121
195,0.69569993019104
196,0.693845808506012
197,0.6963601112365723
198,0.6987926959991455
199,0.6995924115180969
200,0.7032100558280945
201,0.699515700340271
202,0.6963050365447998
203,0.6955775022506714
204,0.7024301886558533
205,0.6890882849693298
206,0.6972066760063171
207,0.6987723112106323
208,0.7015759348869324
209,0.6966588497161865
210,0.6970570683479309
