Index,MeanCosineSimilarity
0,0.6939627528190613
1,0.6961507797241211
2,0.6975672841072083
3,0.6965281367301941
4,0.6961225867271423
5,0.6920878291130066
6,0.6969210505485535
7,0.692621111869812
8,0.6920645236968994
9,0.6959934234619141
10,0.6920323967933655
11,0.6928417682647705
12,0.6946284174919128
13,0.6918643116950989
14,0.6920710802078247
15,0.6938700079917908
16,0.6908630728721619
17,0.6965471506118774
18,0.6942640542984009
19,0.6899324059486389
20,0.6964935064315796
21,0.6885098218917847
22,0.6935918927192688
23,0.6966169476509094
24,0.6937950253486633
25,0.6978403925895691
26,0.6917288303375244
27,0.695167601108551
28,0.6931430101394653
29,0.6982970833778381
30,0.6851434111595154
31,0.6931292414665222
32,0.6972774863243103
33,0.6969435214996338
34,0.6907196640968323
35,0.6928664445877075
36,0.6937803626060486
37,0.694496750831604
38,0.6955305337905884
39,0.6954888105392456
40,0.6964293718338013
41,0.6961629390716553
42,0.689083993434906
43,0.6960321068763733
44,0.6941152811050415
45,0.6928566098213196
46,0.6932413578033447
47,0.6958993077278137
48,0.6948763728141785
49,0.6932980418205261
50,0.6953385472297668
51,0.6954064965248108
52,0.69664466381073
53,0.695459246635437
54,0.6945167183876038
55,0.6934664845466614
56,0.6971448063850403
57,0.6956354975700378
58,0.6945866346359253
59,0.6978961229324341
60,0.6979109644889832
61,0.6905076503753662
62,0.6961538791656494
63,0.6980311274528503
64,0.6967723965644836
65,0.6940800547599792
66,0.6955283284187317
67,0.6919472217559814
68,0.6968779563903809
69,0.6924055218696594
70,0.6967822909355164
71,0.6960427761077881
72,0.6907016038894653
73,0.6920256018638611
74,0.6933397650718689
75,0.6927345991134644
76,0.6936725378036499
77,0.6910820007324219
78,0.690812349319458
79,0.6965950727462769
80,0.6967573165893555
81,0.6961029767990112
82,0.6922452449798584
83,0.6902502775192261
84,0.6967896819114685
85,0.6915330290794373
86,0.6972259283065796
87,0.6920087933540344
88,0.694282054901123
89,0.6957905292510986
90,0.69571453332901
91,0.6970252990722656
92,0.693646252155304
93,0.6992079019546509
94,0.6943041682243347
95,0.6957479119300842
96,0.6955518126487732
97,0.6959818601608276
98,0.6935307383537292
99,0.6956079006195068
100,0.6940883994102478
101,0.6960289478302002
102,0.6965468525886536
103,0.6935645341873169
104,0.696387529373169
105,0.6968133449554443
106,0.6920027136802673
107,0.6919049024581909
108,0.695899248123169
109,0.6970184445381165
110,0.6935150027275085
111,0.691949725151062
112,0.6968827843666077
113,0.6980278491973877
114,0.69365394115448
115,0.6925739049911499
116,0.6974706649780273
117,0.6955987215042114
118,0.6947759985923767
119,0.6963761448860168
120,0.6958404183387756
121,0.6963534355163574
122,0.6953744888305664
123,0.6956823468208313
124,0.6950834393501282
125,0.6967802047729492
126,0.6952018737792969
127,0.6974987387657166
128,0.694567859172821
129,0.6966497898101807
130,0.698374330997467
131,0.6943109035491943
132,0.6929318308830261
133,0.6936979293823242
134,0.6974024176597595
135,0.6971839666366577
136,0.6984801292419434
137,0.6966004967689514
138,0.6906868815422058
139,0.6953792572021484
140,0.6877046227455139
141,0.697487473487854
142,0.6931215524673462
143,0.6956667900085449
144,0.6962732672691345
145,0.6914438009262085
146,0.6908856630325317
147,0.6962752938270569
148,0.6974289417266846
